,rank,finalWorth,age,selfMade,is_male,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
487,486,5400,43.0,False,True,315928800.0,1980.0,1.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
488,486,5400,68.0,True,True,-469533600.0,1955.0,2.0,15.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
489,486,5400,58.0,True,True,-157802400.0,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
490,486,5400,77.0,True,True,-754394400.0,1946.0,2.0,5.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
491,486,5400,73.0,False,False,-651578400.0,1949.0,5.0,10.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
492,486,5400,70.0,False,True,-544183200.0,1952.0,10.0,4.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
493,486,5400,58.0,False,True,-150199200.0,1965.0,3.0,30.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
494,486,5400,59.0,False,True,-204285600.0,1963.0,7.0,13.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
495,486,5400,71.0,False,False,-575460000.0,1951.0,10.0,8.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
496,497,5300,49.0,True,True,117295200.0,1973.0,9.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
497,497,5300,64.0,True,True,-346672800.0,1959.0,1.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
498,497,5300,60.0,True,True,-229341600.0,1962.0,9.0,26.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
499,497,5300,59.0,False,False,-210074400.0,1963.0,5.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
500,497,5300,65.0,True,True,-394365600.0,1957.0,7.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
501,497,5300,78.0,False,True,-809085600.0,1944.0,5.0,13.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
502,497,5300,72.0,False,True,-617709600.0,1950.0,6.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
503,497,5300,80.0,True,False,-852026400.0,1943.0,1.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
504,497,5300,86.0,True,True,-1042106400.0,1936.0,12.0,24.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
505,497,5300,78.0,False,True,-799668000.0,1944.0,8.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
506,497,5300,62.0,True,True,-303386400.0,1960.0,5.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
507,497,5300,81.0,True,True,-903261600.0,1941.0,5.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
508,497,5300,77.0,True,True,-775821600.0,1945.0,6.0,2.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
509,497,5300,67.0,True,True,-445946400.0,1955.0,11.0,15.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
510,511,5200,56.0,True,True,-90410400.0,1967.0,2.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
511,511,5200,53.0,True,False,4802400.0,1970.0,2.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
512,511,5200,59.0,True,True,-197200800.0,1963.0,10.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
513,511,5200,71.0,True,True,-565437600.0,1952.0,2.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
514,511,5200,71.0,False,True,-576324000.0,1951.0,9.0,28.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
515,511,5200,85.0,True,True,-1002103200.0,1938.0,4.0,1.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
517,511,5200,82.0,False,True,-913111200.0,1941.0,1.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
518,511,5200,49.0,True,True,125762400.0,1973.0,12.0,27.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
519,511,5200,74.0,True,True,-672487200.0,1948.0,9.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
520,511,5200,78.0,True,True,-799322400.0,1944.0,9.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
521,511,5200,81.0,True,True,-891856800.0,1941.0,9.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
522,523,5100,49.0,True,True,115912800.0,1973.0,9.0,4.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
523,523,5100,59.0,False,False,-199015200.0,1963.0,9.0,12.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
524,523,5100,90.0,False,True,-1167213600.0,1933.0,1.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
525,523,5100,49.0,True,True,126194400.0,1974.0,1.0,1.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
526,523,5100,61.0,True,True,-267357600.0,1961.0,7.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
527,523,5100,64.0,True,True,-353066400.0,1958.0,10.0,25.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
528,523,5100,65.0,True,True,-385725600.0,1957.0,10.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
530,523,5100,75.0,True,True,-705492000.0,1947.0,8.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
531,523,5100,88.0,True,True,-1104573600.0,1935.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
532,523,5100,72.0,False,False,-605872800.0,1950.0,10.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
533,534,5000,79.0,True,True,-839844000.0,1943.0,5.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
534,534,5000,75.0,False,True,-687607200.0,1948.0,3.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
535,534,5000,55.0,False,False,-63194400.0,1968.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
536,534,5000,43.0,True,True,312991200.0,1979.0,12.0,3.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
537,534,5000,69.0,False,True,-504957600.0,1954.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
538,534,5000,56.0,True,True,-110023200.0,1966.0,7.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
539,534,5000,50.0,True,True,91029600.0,1972.0,11.0,20.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
540,534,5000,57.0,True,True,-118922400.0,1966.0,3.0,27.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
541,534,5000,50.0,False,False,94658400.0,1973.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
542,534,5000,83.0,False,True,-965728800.0,1939.0,5.0,27.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
543,534,5000,78.0,True,True,-808999200.0,1944.0,5.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
544,534,5000,86.0,False,False,-1049450400.0,1936.0,9.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
545,534,5000,57.0,True,True,-135252000.0,1965.0,9.0,19.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
546,534,5000,64.0,False,False,-361101600.0,1958.0,7.0,24.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
547,534,5000,59.0,False,True,-203508000.0,1963.0,7.0,22.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
548,534,5000,64.0,False,True,-340192800.0,1959.0,3.0,23.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
549,534,5000,66.0,True,True,-410263200.0,1957.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
551,552,4900,79.0,True,True,-840362400.0,1943.0,5.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
552,552,4900,72.0,True,True,-593172000.0,1951.0,3.0,17.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
553,552,4900,81.0,False,False,-899805600.0,1941.0,6.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
555,552,4900,81.0,True,True,-887796000.0,1941.0,11.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
556,552,4900,53.0,True,True,2901600.0,1970.0,2.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
557,552,4900,67.0,True,True,-437738400.0,1956.0,2.0,18.0,133.61,4.9,17743195770,63.9,98.6,73.6,21.7,9.9,3720382.0,42.315407,43.356892
558,552,4900,94.0,True,True,-1299142800.0,1928.0,11.0,1.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
559,552,4900,77.0,True,True,-754826400.0,1946.0,1.0,31.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
560,552,4900,86.0,False,True,-1041415200.0,1937.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
561,552,4900,72.0,False,True,-603280800.0,1950.0,11.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
562,552,4900,58.0,True,True,-161172000.0,1964.0,11.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
563,552,4900,60.0,True,True,-237981600.0,1962.0,6.0,18.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
564,552,4900,67.0,True,True,-446464800.0,1955.0,11.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
565,552,4900,50.0,True,True,89388000.0,1972.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
566,567,4800,58.0,True,True,-167392800.0,1964.0,9.0,12.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
567,567,4800,50.0,True,True,94658400.0,1973.0,1.0,1.0,114.11,2.2,592164400688,67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136
568,567,4800,79.0,True,True,-824032800.0,1943.0,11.0,22.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
569,567,4800,69.0,False,True,-499168800.0,1954.0,3.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
570,567,4800,64.0,False,True,-366804000.0,1958.0,5.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
571,567,4800,67.0,False,True,-462708000.0,1955.0,5.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
572,567,4800,66.0,False,False,-410436000.0,1956.0,12.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
573,567,4800,68.0,True,True,-471088800.0,1955.0,1.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
574,567,4800,64.0,True,False,-350215200.0,1958.0,11.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
575,567,4800,63.0,False,False,-338983200.0,1959.0,4.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
576,567,4800,70.0,False,True,-529840800.0,1953.0,3.0,19.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
578,567,4800,62.0,True,True,-281354400.0,1961.0,2.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
579,580,4700,88.0,False,False,-1103277600.0,1935.0,1.0,16.0,110.62,0.3,237686075635,63.9,106.2,81.3,22.8,39.8,10269417.0,39.399872,-8.224454
580,580,4700,76.0,False,False,-723722400.0,1947.0,1.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
582,580,4700,63.0,True,True,-319284000.0,1959.0,11.0,20.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
583,580,4700,54.0,True,True,-46519200.0,1968.0,7.0,12.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
584,580,4700,68.0,False,True,-473421600.0,1955.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
585,580,4700,77.0,False,False,-772106400.0,1945.0,7.0,15.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
586,580,4700,50.0,True,True,71503200.0,1972.0,4.0,8.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
587,580,4700,68.0,True,True,-490010400.0,1954.0,6.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
588,580,4700,76.0,True,True,-719229600.0,1947.0,3.0,19.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
589,580,4700,52.0,True,True,29858400.0,1970.0,12.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
590,591,4600,61.0,True,True,-252496800.0,1962.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
591,591,4600,64.0,True,True,-360496800.0,1958.0,7.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
592,591,4600,96.0,True,True,-1363683600.0,1926.0,10.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
593,591,4600,46.0,True,True,217173600.0,1976.0,11.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
594,591,4600,56.0,True,False,-94730400.0,1967.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
595,591,4600,62.0,True,True,-289562400.0,1960.0,10.0,29.0,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684
597,591,4600,79.0,False,True,-815738400.0,1944.0,2.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
598,591,4600,54.0,True,True,-38743200.0,1968.0,10.0,10.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
599,591,4600,45.0,True,True,252424800.0,1978.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
601,591,4600,69.0,False,True,-503143200.0,1954.0,1.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
602,591,4600,71.0,False,True,-564228000.0,1952.0,2.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
603,591,4600,65.0,False,True,-384948000.0,1957.0,10.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
604,591,4600,79.0,True,True,-820576800.0,1944.0,1.0,1.0,151.36,2.0,169988236398,51.4,109.9,76.7,37.2,66.1,43053054.0,28.033886,1.659626
605,591,4600,78.0,True,True,-801309600.0,1944.0,8.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
606,591,4600,62.0,True,True,-287056800.0,1960.0,11.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
607,591,4600,34.0,False,True,603122400.0,1989.0,2.0,11.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
608,591,4600,52.0,True,True,10677600.0,1970.0,5.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
609,591,4600,66.0,True,True,-410263200.0,1957.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
610,611,4500,55.0,False,True,-79092000.0,1967.0,7.0,1.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
611,611,4500,82.0,True,True,-936784800.0,1940.0,4.0,26.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
612,611,4500,56.0,True,True,-103975200.0,1966.0,9.0,16.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
613,611,4500,54.0,True,True,-44445600.0,1968.0,8.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
614,611,4500,83.0,False,True,-944301600.0,1940.0,1.0,30.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
615,611,4500,76.0,True,True,-737460000.0,1946.0,8.0,20.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
616,611,4500,71.0,False,True,-577792800.0,1951.0,9.0,11.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
617,611,4500,60.0,True,True,-232624800.0,1962.0,8.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
618,611,4500,70.0,True,True,-531396000.0,1953.0,3.0,1.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
619,611,4500,41.0,True,True,370792800.0,1981.0,10.0,2.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
620,611,4500,59.0,True,True,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
622,611,4500,65.0,True,True,-376999200.0,1958.0,1.0,21.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
623,624,4400,50.0,True,True,80402400.0,1972.0,7.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
624,624,4400,89.0,False,False,-1140170400.0,1933.0,11.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
625,624,4400,88.0,True,True,-1096538400.0,1935.0,4.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
626,624,4400,63.0,True,True,-309434400.0,1960.0,3.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
627,624,4400,64.0,False,True,-361620000.0,1958.0,7.0,18.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
628,624,4400,81.0,True,True,-882871200.0,1942.0,1.0,10.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
629,624,4400,58.0,False,True,-171885600.0,1964.0,7.0,22.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
630,624,4400,67.0,True,True,-444564000.0,1955.0,12.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
631,624,4400,71.0,False,True,-578052000.0,1951.0,9.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
632,624,4400,66.0,True,True,-420631200.0,1956.0,9.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
633,624,4400,65.0,True,True,-378727200.0,1958.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
634,624,4400,54.0,True,True,-50234400.0,1968.0,5.0,30.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
635,636,4300,59.0,True,True,-201002400.0,1963.0,8.0,20.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
636,636,4300,46.0,True,True,200152800.0,1976.0,5.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
637,636,4300,63.0,True,True,-329652000.0,1959.0,7.0,23.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
638,636,4300,49.0,True,True,107445600.0,1973.0,5.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
639,636,4300,61.0,True,True,-252496800.0,1962.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
640,636,4300,91.0,True,False,-1199008800.0,1932.0,1.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
641,636,4300,90.0,True,False,-1167127200.0,1933.0,1.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
642,636,4300,61.0,True,True,-263037600.0,1961.0,9.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
643,636,4300,62.0,True,True,-301831200.0,1960.0,6.0,9.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
644,636,4300,56.0,True,True,-104493600.0,1966.0,9.0,10.0,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684
645,636,4300,55.0,False,False,-74858400.0,1967.0,8.0,19.0,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684
648,636,4300,61.0,False,False,-258199200.0,1961.0,10.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
649,636,4300,75.0,True,True,-709639200.0,1947.0,7.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
650,636,4300,54.0,True,True,-44445600.0,1968.0,8.0,5.0,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
651,636,4300,64.0,False,True,-368186400.0,1958.0,5.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
654,636,4300,42.0,True,True,341676000.0,1980.0,10.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
655,636,4300,74.0,True,True,-662724000.0,1949.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
656,636,4300,58.0,True,True,-160135200.0,1964.0,12.0,5.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
657,636,4300,83.0,True,True,-966074400.0,1939.0,5.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
658,659,4200,65.0,False,False,-388576800.0,1957.0,9.0,9.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
659,659,4200,68.0,True,True,-467028000.0,1955.0,3.0,16.0,116.86,2.8,34117202555,88.1,99.4,74.7,22.9,38.1,1912789.0,56.879635,24.603189
660,659,4200,82.0,True,False,-915184800.0,1941.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
661,659,4200,57.0,True,True,-126266400.0,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
